key_ind,zaehler,indication_class_de,name_de,name_en,translation_source,translation_date,confidence_level,validation_status,review_source,review_date,reviewed_name_en,review_notes
02D02,1,Serotonin-/ Noradrenalin-Wiederaufnahme-Hemmer,SNRI,SNRIs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
02D02,2,Serotonin-/ Noradrenalin-Wiederaufnahme-Hemmer,SSNRI,SNRIs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
02D02,3,Serotonin-/ Noradrenalin-Wiederaufnahme-Hemmer,Selektive Serotonin-/ Noradrenalin-Wiederaufnahme-Hemmer,Selective serotonin-norepinephrine reuptake inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
02D02,4,Serotonin-/ Noradrenalin-Wiederaufnahme-Hemmer,Serotonin-/ Noradrenalin-Wiederaufnahme-Hemmer bei Neuropathie,Serotonin-norepinephrine reuptake inhibitors for neuropathy,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
02D02,5,Serotonin-/ Noradrenalin-Wiederaufnahme-Hemmer,"Serotonin-/ Noradrenalin-Wiederaufnahme-Hemmer, selektive",Selective serotonin-norepinephrine reuptake inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
02D03,1,Antiepileptika,Antiepileptika,Antiepileptics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
02D04,1,Sonstige,"Neuropathie-Analgetika, sonstige",Other analgesics for neuropathy,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Other analgesics for neuropathic pain,Manual review against current clinical nomenclature.
02W,1,Anthroposophika,"Analgetika, Anthroposophika",Anthroposophic analgesics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
02W,2,Anthroposophika,"Anthroposophika, Analgetika",Anthroposophic analgesics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
02X,1,Homöopathika,"Analgetika, Homöopathika","Analgesics, homeopathic",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
02X,2,Homöopathika,"Homöopathika, Analgetika",Homeopathic analgesics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
02Y,1,Organe/Mikroorganismen,"Analgetika, biologische",Biological analgesics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
02Z,1,Phytopharmaka,"Analgetika, pflanzliche",Phytotherapeutic analgesics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
02Z,2,Phytopharmaka,Pflanzliche Analgetika,Phytotherapeutic analgesics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
03,1,Anthelminthika,Anthelminthika,Anthelmintics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
03,2,Anthelminthika,Wurmerkrankungen,Helminthiasis,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
03,3,Anthelminthika,Wurminfektionen,Helminth infections,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
03A,1,Cestoden-Mittel,Bandwurm-Mittel,Cestocides,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
03A,2,Cestoden-Mittel,Cestoden-Mittel,Cestocides,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
03A,3,Cestoden-Mittel,Taenien-Mittel,Taeniacides,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
03B,1,Nematoden-Mittel,Fadenwurm-Mittel,Nematocides,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
03B,2,Nematoden-Mittel,Nematoden-Mittel,Nematocides,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
03C,1,Trematoden-Mittel,Saugwurm-Mittel,Trematocides,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
03C,2,Trematoden-Mittel,Schistosomen-Mittel,Schistosomicides,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
03C,3,Trematoden-Mittel,Trematoden-Mittel,Trematocides,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
03D,1,Sonstige,"Anthelminthika, sonstige",Other anthelmintics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
03D,2,Sonstige,"Wurmbefall, gemischter",Mixed helminthiasis,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
03X,1,Homöopathika,"Anthelminthika, Homöopathika","Anthelmintics, homeopathic",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
03X,2,Homöopathika,"Homöopathika, Anthelminthika",Homeopathic anthelmintics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
03Z,1,Phytopharmaka,"Anthelminthika, pflanzliche","Anthelmintics, herbal",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
03Z,2,Phytopharmaka,Pflanzliche Anthelminthika,Herbal anthelmintics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04,1,Antiadiposita,Abmagerungsmittel,Anti-obesity agents,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04,2,Antiadiposita,Adipositas,Obesity,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04,3,Antiadiposita,Antiadiposita,Anti-obesity agents,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04,4,Antiadiposita,Fettsucht,Obesity,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04,5,Antiadiposita,Übergewicht,Overweight,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04A,1,Appetitzügler,Anorektika,Anorectics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04A,2,Appetitzügler,Appetitzügler,Appetite suppressants,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04A01,1,Monopräparate,"Appetitzügler, Monopräparate","Appetite suppressants, single-agent preparations",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04A02,1,Kombinationen,"Appetitzügler, Kombinationen","Appetite suppressants, combinations",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04B,1,Kalorienreduzierte Diäten,"Diäten, kalorienreduzierte",Calorie-restricted diets,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04C,1,Sonstige,"Antiadiposita, sonstige","Anti-obesity agents, other",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04C,2,Sonstige,GLP-1-Analoga,GLP-1 analogs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04C,3,Sonstige,GLP-1-Rezeptoragonisten,GLP-1 receptor agonists,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04C,4,Sonstige,Glucagon-like peptide-1-Analoga,Glucagon-like peptide-1 analogs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04C,5,Sonstige,Inhibitoren gastrointestinaler Lipasen,Gastrointestinal lipase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04C,6,Sonstige,Inkretin-Mimetika,Incretin mimetics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04C,7,Sonstige,Peripher wirkende Antiadiposita,Peripherally acting anti-obesity agents,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04X,1,Homöopathika,"Antiadiposita, Homöopathika","Anti-obesity agents, homeopathic",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04X,2,Homöopathika,"Homöopathika, Antiadiposita",Homeopathic anti-obesity agents,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04Z,1,Phytopharmaka,"Antiadiposita, pflanzliche",Phytotherapeutic anti-obesity agents,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
04Z,2,Phytopharmaka,Pflanzliche Antiadiposita,Phytotherapeutic anti-obesity agents,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05,1,Antiallergika,Allergie,Allergy,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05,2,Antiallergika,Antiallergika,Antiallergics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05,3,Antiallergika,Heuschnupfen,Hay fever,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05,4,Antiallergika,Nesselsucht,Urticaria,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05,5,Antiallergika,Pollenallergie,Pollen allergy,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05,6,Antiallergika,Quincke Ödem,Angioedema,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05,7,Antiallergika,Urtikaria,Urticaria,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A,1,H1-Antihistaminika (Interna),Allergische Rhinitis,Allergic rhinitis,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A,2,H1-Antihistaminika (Interna),Antihistaminika (H1),H1 antihistamines,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A,3,H1-Antihistaminika (Interna),Arzneimittelexanthem,Drug eruption,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A,4,H1-Antihistaminika (Interna),Ekzem,Eczema,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A,5,H1-Antihistaminika (Interna),H1-Antihistaminika bei Allergien,H1 antihistamines for allergies,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A,6,H1-Antihistaminika (Interna),H1-Blocker bei Allergien,H1 blockers for allergies,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A,7,H1-Antihistaminika (Interna),Hautjucken,Pruritus,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A,8,H1-Antihistaminika (Interna),Histamin-H1-Rezeptorantagonisten,Histamine H1 receptor antagonists,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A,9,H1-Antihistaminika (Interna),Kontaktdermatitis,Contact dermatitis,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A,10,H1-Antihistaminika (Interna),Kontaktekzem,Contact eczema,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A,11,H1-Antihistaminika (Interna),Nesselsucht,Urticaria,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A,12,H1-Antihistaminika (Interna),Neurodermitis,Atopic dermatitis,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A,13,H1-Antihistaminika (Interna),Pruritus,Pruritus,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A,14,H1-Antihistaminika (Interna),Quincke Ödem,Angioedema,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A,15,H1-Antihistaminika (Interna),"Rhinitis, allergische",Allergic rhinitis,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A01,1,Monopräparate,"Antihistaminika, Monopräparate","Antihistamines, single-agent preparations",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A01,2,Monopräparate,Brandwunden,Burns,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A01,3,Monopräparate,Bronchialasthma,Bronchial asthma,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A01,4,Monopräparate,Dermatitis,Dermatitis,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A01,5,Monopräparate,Erbrechen,Vomiting,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
05A01,6,Monopräparate,Insektenstiche,Insect bites,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
